fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T14:38:29.027000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T13:37:25.407000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T13:37:25.407000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T13:19:43.460000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T13:16:06+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T13:16:06+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T13:13:14.027000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,13000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T12:18:36.537000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T12:15:21.750000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,11000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T12:15:21.750000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T12:03:21.237000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,TACUARANDI S.R.L.,2308-CGN,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T12:02:24.467000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,13000.0,L,AGRUPA S.R.L.,4051-EFY,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T12:01:27.797000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,5000.0,L,SOINTA S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T11:24:20.910000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,SOINTA S.R.L.,4446-CKK,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T11:24:20.910000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,14000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T11:21:44.357000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,15000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T10:23:17.007000+00:00
