fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora
2026-09-21,2026-09-21,True,False,Tupiza,GASOLINA ESPECIAL EESS,10000.0,L,EE.SS. PETRO CENTER,852-PGY,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T15:49:47.780000+00:00
2026-09-21,2026-09-21,True,False,Tupiza,DIESEL OIL IMPORTADO EESS,10000.0,L,EE.SS. PETRO CENTER,852-PGY,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T15:49:47.780000+00:00
2026-09-21,2026-09-21,True,False,Tupiza,GASOLINA ESPECIAL EESS,5000.0,L,EE.SS. 4 DE JUNIO,5646-UAD,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T15:48:18.233000+00:00
2026-09-21,2026-09-21,True,False,Tupiza,DIESEL OIL IMPORTADO EESS,10000.0,L,EE.SS. 4 DE JUNIO,5646-UAD,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T15:48:18.233000+00:00
2026-09-04,2026-09-04,True,False,Tupiza,DIESEL OIL IMPORTADO EESS,10000.0,L,EE.SS. PETRO CENTER,852-PGY,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-04T16:40:08.470000+00:00
2026-09-22,2026-09-22,True,False,Tupiza,DIESEL OIL IMPORTADO EESS,10000.0,L,EE.SS. PETRO CENTER,4093-PGD,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-22T16:09:03.303000+00:00
2026-09-22,2026-09-22,True,False,Tupiza,DIESEL OIL IMPORTADO EESS,10000.0,L,EE.SS. 4 DE JUNIO,5646-UAD,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-22T16:08:30.230000+00:00
2026-09-22,2026-09-22,True,False,Tupiza,DIESEL OIL NACIONAL EESS,10000.0,L,EE.SS. SANTIAGO DE COTAGAITA,3475-NNF,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-22T14:55:40.767000+00:00
2026-09-22,2026-09-22,True,False,Tupiza,GLP DISTRIB. 10 KILOS NAL,1000.0,L,DISTR. GLP GAS SANTI,4244-FBG,GLP,GLP,,
2026-09-22,2026-09-22,True,False,Tupiza,GLP DISTRIB. 10 KILOS NAL,1000.0,L,DISTR. GLP POPY GAS,2586-YHY,GLP,GLP,,
2026-09-22,2026-09-22,True,False,Tupiza,GLP DISTRIB. 45 KILOS NAL,900.0,L,DISTR. GLP POPY GAS,1337-FBY,GLP,GLP,,
2026-09-22,2026-09-22,True,False,Tupiza,GLP DISTRIB. 10 KILOS NAL,4000.0,L,AGENCIA CANTONAL SEVERINO CAYO,956-PTA,GLP,GLP,,
